"hhid","weight","province","zone"
"HID226520",135.906775698661,8,"Plain"
"HID226536",146.033920043653,21,"Plain"
"HID226696",104.117580709291,21,"Plain"
"HID226718",65.3875139617731,14,"Plain"
"HID226724",212.44151051259,25,"Plain"
"HID226763",120.250252953144,14,"Plain"
"HID226830",154.547852038341,5,"Mountain"
"HID226933",59.6296232223082,20,"Plain"
"HID226959",101.249587536508,1,"Tonle Sap"
"HID226996",135.063762618511,3,"Plain"
"HID227013",119.183981202549,22,"Tonle Sap"
"HID227018",93.238597953965,21,"Plain"
"HID227134",53.5790928145495,8,"Plain"
"HID227271",244.209897618837,21,"Plain"
"HID227447",162.412156919307,7,"Coastal"
"HID227486",89.5078096432252,4,"Tonle Sap"
"HID227516",106.470710381167,12,"Phnom Penh"
"HID227633",40.8018087121463,14,"Plain"
"HID227665",94.9444557884623,21,"Plain"
"HID227932",241.894115695115,22,"Tonle Sap"
"HID227953",132.549062852679,3,"Plain"
"HID227966",89.2984880242493,8,"Plain"
"HID227973",157.998407762985,21,"Plain"
"HID228049",142.917141290411,10,"Mountain"
"HID228053",82.3184879666116,15,"Tonle Sap"
"HID228076",129.358206335786,21,"Plain"
"HID228147",63.1582156938877,7,"Coastal"
"HID228158",33.7847813746279,8,"Plain"
"HID228170",169.791314694752,6,"Tonle Sap"
"HID228398",165.569806288236,5,"Mountain"
"HID228410",120.132940557763,20,"Plain"
"HID228415",197.85727630183,6,"Tonle Sap"
"HID228424",136.104656447042,20,"Plain"
"HID228502",92.9168118141644,15,"Tonle Sap"
"HID228522",54.6614365692361,2,"Tonle Sap"
"HID228580",213.280036469585,6,"Tonle Sap"
"HID228634",165.156487257981,8,"Plain"
"HID228671",97.5607560098575,3,"Plain"
"HID228681",173.245806554098,21,"Plain"
"HID228831",340.559756611591,10,"Mountain"
"HID228989",36.0317933079707,8,"Plain"
"HID229114",183.168803447432,14,"Plain"
"HID229171",227.796637200197,10,"Mountain"
"HID229271",144.331116012275,7,"Coastal"
"HID229321",119.338030772211,21,"Plain"
"HID229331",140.531383067209,2,"Tonle Sap"
"HID229377",180.813108740484,7,"Coastal"
"HID229386",178.8722512678,14,"Plain"
"HID229441",165.2963178275,5,"Mountain"
"HID229515",132.411926263178,14,"Plain"
"HID229530",97.165957360292,10,"Mountain"
"HID229568",123.27076133175,21,"Plain"
"HID229597",97.6205620018096,5,"Mountain"
"HID229690",181.820694970017,14,"Plain"
"HID229736",134.609330568813,6,"Tonle Sap"
"HID229766",46.7520724826675,14,"Plain"
"HID229776",106.203005581183,21,"Plain"
"HID229849",199.243117775651,7,"Coastal"
"HID229880",79.336850273618,14,"Plain"
"HID229916",200.67673743639,5,"Mountain"
"HID229930",156.250235186121,3,"Plain"
"HID229938",200.77162603974,7,"Coastal"
"HID229982",160.419612751814,14,"Plain"
"HID230003",58.3531930885569,21,"Plain"
"HID230043",55.8367405144121,1,"Tonle Sap"
"HID230044",255.031207166563,17,"Tonle Sap"
"HID230063",165.156487257981,8,"Plain"
"HID230065",38.7653450623964,25,"Plain"
"HID230098",157.128462919729,20,"Plain"
"HID230232",168.058905095903,17,"Tonle Sap"
"HID230348",191.703738374531,2,"Tonle Sap"
"HID230374",130.49948274345,1,"Tonle Sap"
"HID230384",240.684274403651,1,"Tonle Sap"
"HID230413",38.630664116459,6,"Tonle Sap"
"HID230513",218.79589948173,6,"Tonle Sap"
"HID230517",70.3023469491367,5,"Mountain"
"HID230527",175.861939847874,4,"Tonle Sap"
"HID230542",148.521192241304,3,"Plain"
"HID230569",38.630664116459,6,"Tonle Sap"
"HID230651",248.087190837629,2,"Tonle Sap"
"HID230653",39.4454388354208,25,"Plain"
"HID230711",121.940414860283,17,"Tonle Sap"
"HID230749",146.515606227301,3,"Plain"
"HID230897",61.0432072852022,12,"Phnom Penh"
"HID230903",263.111225880217,3,"Plain"
"HID230955",154.954773008806,25,"Plain"
"HID230963",74.0532779060056,1,"Tonle Sap"
"HID230966",36.0317933079707,8,"Plain"
"HID231136",157.998407762985,21,"Plain"
"HID231158",161.233381154895,8,"Plain"
"HID231254",265.073663018379,10,"Mountain"
"HID231265",151.668441584858,25,"Plain"
"HID231328",112.631146827114,5,"Mountain"
"HID231378",169.791314694752,6,"Tonle Sap"
"HID231392",69.5957219176169,2,"Tonle Sap"
"HID231428",186.881685262597,6,"Tonle Sap"
"HID231446",53.4037827608692,3,"Plain"
"HID231503",130.49948274345,1,"Tonle Sap"
"HID231661",36.9748133615203,7,"Coastal"
"HID231758",123.597905771655,21,"Plain"
"HID231835",173.990149439399,21,"Plain"
"HID232018",108.259804932325,8,"Plain"
"HID232053",134.829995020451,2,"Tonle Sap"
"HID232110",67.7279591894739,25,"Plain"
"HID232260",101.050100952789,17,"Tonle Sap"
"HID232427",171.74542152089,1,"Tonle Sap"
"HID232438",71.8452121110446,8,"Plain"
"HID232489",72.6843407220724,13,"Mountain"
"HID232622",265.828862111881,17,"Tonle Sap"
"HID232646",69.5961207082253,20,"Plain"
"HID232689",171.598639213523,14,"Plain"
"HID232700",217.594009834723,25,"Plain"
"HID232715",44.9004657533011,2,"Tonle Sap"
"HID232765",147.708480730245,4,"Tonle Sap"
"HID232821",26.1075367380465,6,"Tonle Sap"
"HID232882",33.5993828435148,15,"Tonle Sap"
"HID232921",155.931267142893,13,"Mountain"
"HID232934",169.723207603056,13,"Mountain"
"HID233041",35.184116135188,3,"Plain"
"HID233096",38.287260837021,7,"Coastal"
"HID233139",75.1459677451077,20,"Plain"
"HID233201",212.143681524573,20,"Plain"
"HID233316",65.1389598828618,18,"Coastal"
"HID233387",30.7057572659737,1,"Tonle Sap"
"HID233503",135.906775698661,8,"Plain"
"HID233515",32.919258930798,24,"Tonle Sap"
"HID233538",75.8248676222932,4,"Tonle Sap"
"HID233668",135.187957499196,7,"Coastal"
"HID233725",579.654288086464,19,"Mountain"
"HID233863",53.4037827608692,3,"Plain"
"HID233886",125.841328685754,2,"Tonle Sap"
"HID234040",91.2017987372994,16,"Mountain"
"HID234159",105.890150344011,17,"Tonle Sap"
"HID234245",67.617493433696,18,"Coastal"
"HID234263",255.023574464863,1,"Tonle Sap"
"HID234275",50.1230472639471,19,"Mountain"
"HID234288",218.965977109848,25,"Plain"
"HID234388",116.445153744945,16,"Mountain"
"HID234408",232.629487112866,1,"Tonle Sap"
"HID234433",212.143681524573,20,"Plain"
"HID234462",47.3803444505286,6,"Tonle Sap"
"HID234473",134.983577706173,4,"Tonle Sap"
"HID234544",196.360347613744,14,"Plain"
"HID234717",72.7097529638264,5,"Mountain"
"HID234723",214.446555497673,25,"Plain"
"HID234750",240,NA,""
"HID234788",73.6735706040077,5,"Mountain"
"HID234836",143.689644385554,7,"Coastal"
"HID234837",129.201465602746,14,"Plain"
"HID234925",270.069454448121,4,"Tonle Sap"
"HID234959",112.869802962383,21,"Plain"
"HID234985",109.691648169329,7,"Coastal"
"HID235101",89.4324313711332,15,"Tonle Sap"
"HID235146",171.992549295962,14,"Plain"
"HID235179",170.12142737383,15,"Tonle Sap"
"HID235198",31.3641263833675,3,"Plain"
"HID235203",74.2926762393352,5,"Mountain"
"HID235239",64.1391768467921,10,"Mountain"
"HID235323",33.7847813746279,8,"Plain"
"HID235356",102.032107343019,4,"Tonle Sap"
"HID235432",178.060511715298,7,"Coastal"
"HID235522",82.5183597848129,11,"Mountain"
"HID235546",213.280036469585,6,"Tonle Sap"
"HID235579",128.348407474314,3,"Plain"
"HID235618",62.1086553257935,20,"Plain"
"HID235686",135.187957499196,7,"Coastal"
"HID235741",107.723306973886,12,"Phnom Penh"
"HID235745",161.103864246204,22,"Tonle Sap"
"HID235848",207.605577031022,13,"Mountain"
"HID235860",136.104656447042,20,"Plain"
"HID235974",265.073663018379,10,"Mountain"
"HID235985",55.6605876879294,2,"Tonle Sap"
"HID236009",178.191410522606,5,"Mountain"
"HID236017",83.6911462434992,2,"Tonle Sap"
"HID236070",188.731321382814,20,"Plain"
"HID236152",45.187270382144,20,"Plain"
"HID236199",28.8538503105866,23,"Coastal"
"HID236205",82.1703092119615,14,"Plain"
"HID236400",221.642652339106,20,"Plain"
"HID236450",53.4012049636178,24,"Tonle Sap"
"HID236456",193.126537519414,8,"Plain"
"HID236535",140.819261659098,1,"Tonle Sap"
"HID236690",88.1744461218584,13,"Mountain"
"HID236749",219.277398370656,8,"Plain"
"HID236753",57.3266706595679,11,"Mountain"
"HID236764",61.8914824737109,11,"Mountain"
"HID236767",181.770034425306,14,"Plain"
"HID236818",120.637989600902,5,"Mountain"
"HID236831",278.244927916166,17,"Tonle Sap"
"HID236852",129.157189833285,7,"Coastal"
"HID236857",100,NA,""
"HID236905",41.0809221510584,12,"Phnom Penh"
"HID236962",30.194499762721,23,"Coastal"
"HID237004",160.169618589884,16,"Mountain"
"HID237013",114.536216798306,16,"Mountain"
"HID237070",90.4949444784578,17,"Tonle Sap"
"HID237105",182.242461378749,7,"Coastal"
"HID237176",94.145875712965,4,"Tonle Sap"
"HID237276",230.534249338974,6,"Tonle Sap"
"HID237319",67.617493433696,18,"Coastal"
"HID237349",41.1490736634974,24,"Tonle Sap"
"HID237392",145.501313998362,21,"Plain"
"HID237484",133.486918044712,6,"Tonle Sap"
"HID237556",45.9871962757492,14,"Plain"
"HID237573",64.3175247512988,14,"Plain"
"HID237600",200.081469991578,3,"Plain"
"HID237658",200.67673743639,5,"Mountain"
"HID237690",43.2572705793662,9,"Coastal"
"HID237709",69.5961207082253,20,"Plain"
"HID237806",98.4540055414625,15,"Tonle Sap"
"HID237811",56.6275465490309,10,"Mountain"
"HID237969",75.4063542908936,19,"Mountain"
"HID238108",54.6614365692361,2,"Tonle Sap"
"HID238304",118.582767775181,3,"Plain"
"HID238361",47.5436728458669,9,"Coastal"
"HID238375",59.5216844839172,21,"Plain"
"HID238386",134.243210339497,17,"Tonle Sap"
"HID238409",57.8295636057901,9,"Coastal"
"HID238452",254.237318303792,10,"Mountain"
"HID238583",24.9524060171746,25,"Plain"
"HID238596",92.5063384991978,4,"Tonle Sap"
"HID238600",193.842907259721,14,"Plain"
"HID238825",275.460973474341,14,"Plain"
"HID238835",32.2504865587633,6,"Tonle Sap"
"HID238911",84.2730898745136,25,"Plain"
"HID238980",70.5618789393343,7,"Coastal"
"HID238988",70.2739000779221,9,"Coastal"
"HID239039",72.7097529638264,5,"Mountain"
"HID239044",161.628260746514,7,"Coastal"
"HID239058",71.2392003681497,5,"Mountain"
"HID239188",97.6205620018096,5,"Mountain"
"HID239258",108.259804932325,8,"Plain"
"HID239272",183.142667252464,8,"Plain"
"HID239376",97.3755518272332,17,"Tonle Sap"
"HID239408",37.37339221543,12,"Phnom Penh"
"HID239469",193.842907259721,14,"Plain"
"HID239796",128.760083288311,4,"Tonle Sap"
"HID240017",47.5436728458669,9,"Coastal"
"HID240079",158.492249534574,8,"Plain"
"HID240102",276.18520487819,1,"Tonle Sap"
"HID240157",169.604815898984,3,"Plain"
"HID240206",87.4905206601735,20,"Plain"
"HID240224",184.152062897928,3,"Plain"
"HID240257",303.884743968536,5,"Mountain"
"HID240306",230.534249338974,6,"Tonle Sap"
"HID240331",201.022274195266,14,"Plain"
"HID240353",87.9156960059194,10,"Mountain"
"HID240371",78.9359685042937,5,"Mountain"
"HID240374",373.208064215318,22,"Tonle Sap"
"HID240442",54.8872211708933,3,"Plain"
"HID240462",233.141179618217,1,"Tonle Sap"
"HID240488",161.621190317107,1,"Tonle Sap"
"HID240505",35.3230621191672,24,"Tonle Sap"
"HID240577",276.488566956883,21,"Plain"
"HID240582",98.697892295803,19,"Mountain"
"HID240632",355.493230719932,17,"Tonle Sap"
"HID240641",202.080071264616,5,"Mountain"
"HID240694",115.556533492567,10,"Mountain"
"HID240761",122.207584900801,16,"Mountain"
"HID240829",67.7004745127621,21,"Plain"
"HID240846",160.419612751814,14,"Plain"
"HID240941",69.5263829384353,8,"Plain"
"HID240986",69.4092136848099,5,"Mountain"
"HID241132",110.26021935965,21,"Plain"
"HID241150",95.4269721865687,1,"Tonle Sap"
"HID241175",145.326966464903,3,"Plain"
"HID241224",108.259804932325,8,"Plain"
"HID241311",71.2315698569437,20,"Plain"
"HID241312",44.9004657533011,2,"Tonle Sap"
"HID241396",74.0532779060056,1,"Tonle Sap"
"HID241399",52.9718136713986,6,"Tonle Sap"
"HID241463",176.816165405826,14,"Plain"
"HID241474",145.222944759747,14,"Plain"
"HID241595",172.058070267123,14,"Plain"
"HID241628",248.688955970978,4,"Tonle Sap"
"HID241630",83.6012219311861,1,"Tonle Sap"
"HID241695",176.885355552407,25,"Plain"
"HID241696",118.582767775181,3,"Plain"
"HID241736",113.521161336213,14,"Plain"
"HID241764",248.426179599705,10,"Mountain"
"HID241808",169.041570555061,25,"Plain"
"HID241847",110.852955368856,13,"Mountain"
"HID241864",196.121199068783,14,"Plain"
"HID241889",49.3021855271768,14,"Plain"
"HID241987",62.7661246938094,8,"Plain"
"HID242000",196.096894553439,14,"Plain"
"HID242051",75.7065119598527,3,"Plain"
"HID242080",13.0662874285071,7,"Coastal"
"HID242452",317.254054248507,6,"Tonle Sap"
"HID242460",110.26021935965,21,"Plain"
"HID242518",232.775182180731,25,"Plain"
"HID242588",171.301924751007,3,"Plain"
"HID242589",255.031207166563,17,"Tonle Sap"
"HID242625",99.9441754740005,8,"Plain"
"HID242639",67.9454186391078,15,"Tonle Sap"
"HID242678",13.0662874285071,7,"Coastal"
"HID242766",182.612311835515,21,"Plain"
"HID242805",199.661831305041,14,"Plain"
"HID242806",61.8914824737109,11,"Mountain"
"HID242917",193.126537519414,8,"Plain"
"HID243037",80.899472418464,2,"Tonle Sap"
"HID243082",179.73982354025,21,"Plain"
"HID243301",126.30116926344,17,"Tonle Sap"
"HID243318",61.3948948707143,21,"Plain"
"HID243326",153.488287260654,2,"Tonle Sap"
"HID243399",70.4344699444642,12,"Phnom Penh"
"HID243411",97.5607560098575,3,"Plain"
"HID243439",146.53975890802,5,"Mountain"
"HID243451",330.538691603843,15,"Tonle Sap"
"HID243562",248.087190837629,2,"Tonle Sap"
"HID243564",90.1189407296156,7,"Coastal"
"HID243596",100.573154097026,9,"Coastal"
"HID243691",57.8768254721215,8,"Plain"
"HID243692",200.67673743639,5,"Mountain"
"HID243705",35.3230621191672,24,"Tonle Sap"
"HID243770",178.8722512678,14,"Plain"
"HID243783",193.842907259721,14,"Plain"
"HID243838",136.375610641141,14,"Plain"
"HID243883",144.504952245697,6,"Tonle Sap"
"HID243893",148.652780568928,2,"Tonle Sap"
"HID243902",87.1095110757794,15,"Tonle Sap"
"HID243915",145.844684088909,21,"Plain"
"HID243938",190.39925181701,7,"Coastal"
"HID244021",112.869802962383,21,"Plain"
"HID244174",255.978369256502,8,"Plain"
"HID244175",111.835192166172,4,"Tonle Sap"
"HID244326",259.217549482876,3,"Plain"
"HID244554",350.281968007788,14,"Plain"
"HID244578",285.924493166708,14,"Plain"
"HID244643",270.637606300436,5,"Mountain"
"HID244647",130.74308972618,25,"Plain"
"HID244676",90,NA,""
"HID244744",164.219652140228,4,"Tonle Sap"
"HID244817",156.557347310762,21,"Plain"
"HID244849",99.5517918467934,3,"Plain"
"HID244852",161.945887471527,21,"Plain"
"HID245051",160.983173652479,20,"Plain"
"HID245095",140.826830414229,3,"Plain"
"HID245105",114.407982322391,3,"Plain"
"HID245128",121.199681097497,15,"Tonle Sap"
"HID245146",289.935073428671,20,"Plain"
"HID245267",164.219652140228,4,"Tonle Sap"
"HID245272",161.295106250146,19,"Mountain"
"HID245616",151.440312945545,20,"Plain"
"HID245634",158.352710332179,17,"Tonle Sap"
"HID245804",188.298374081428,8,"Plain"
"HID245881",239.941080696538,17,"Tonle Sap"
"HID245906",283.147857102009,1,"Tonle Sap"
"HID245971",108.028170900035,7,"Coastal"
"HID246007",198.428382879642,17,"Tonle Sap"
"HID246014",91.3763785831625,6,"Tonle Sap"
"HID246052",351.084376209113,21,"Plain"
"HID246067",82.9200245939457,8,"Plain"
"HID246156",97.3755518272332,17,"Tonle Sap"
"HID246346",72.6843407220723,13,"Mountain"
"HID246355",80.899472418464,2,"Tonle Sap"
"HID246501",178.838657298473,3,"Plain"
"HID246546",107.757379732893,13,"Mountain"
"HID246664",117.099772392683,25,"Plain"
"HID246720",186.485988827431,1,"Tonle Sap"
"HID246763",168.058905095903,17,"Tonle Sap"
"HID246787",132.749459214533,1,"Tonle Sap"
"HID246865",73.8787741736206,6,"Tonle Sap"
"HID246892",135.063762618511,3,"Plain"
"HID246899",50.1230472639471,19,"Mountain"
"HID246923",103.650030742432,8,"Plain"
"HID246938",121.871683770829,4,"Tonle Sap"
"HID246942",239.118103780523,14,"Plain"
"HID246996",80.9536367819884,5,"Mountain"
"HID247034",181.961671316323,21,"Plain"
"HID247059",118.631488532363,7,"Coastal"
"HID247066",49.3021855271768,14,"Plain"
"HID247097",579.654288086464,19,"Mountain"
"HID247117",130.909580349323,8,"Plain"
"HID247163",188.298374081428,8,"Plain"
"HID247212",143.120558973328,3,"Plain"
"HID247220",118.631488532363,7,"Coastal"
"HID247226",184.901990224323,20,"Plain"
"HID247289",220.980914276082,14,"Plain"
"HID247320",243.461403507515,6,"Tonle Sap"
"HID247338",88.4176680650637,25,"Plain"
"HID247387",100.236563054227,21,"Plain"
"HID247503",137.089122235956,25,"Plain"
"HID247552",70.7182335614491,2,"Tonle Sap"
"HID247577",177.211713227272,4,"Tonle Sap"
"HID247590",104.482483704739,15,"Tonle Sap"
"HID247724",176.184585350841,1,"Tonle Sap"
"HID247755",239.118103780523,14,"Plain"
"HID247892",154.162561522081,17,"Tonle Sap"
"HID247952",44.0911483510329,14,"Plain"
"HID248134",71.2990471648456,17,"Tonle Sap"
"HID248138",195.295267833856,5,"Mountain"
"HID248211",69.0458044550028,21,"Plain"
"HID248284",173.245806554098,21,"Plain"
"HID248290",158.591072074385,15,"Tonle Sap"
"HID248395",232.775182180731,25,"Plain"
"HID248396",333.450525319393,2,"Tonle Sap"
"HID248407",206.595730105755,14,"Plain"
"HID248427",52.1253939324529,25,"Plain"
"HID248508",191.226068092053,7,"Coastal"
"HID248511",62.7661246938094,8,"Plain"
"HID248515",115.118573469498,17,"Tonle Sap"
"HID248585",90.2952648513368,20,"Plain"
"HID248602",127.67644302103,22,"Tonle Sap"
"HID248626",27.5302791954221,23,"Coastal"
"HID248652",14.4382714608763,24,"Tonle Sap"
"HID248660",90.2952648513368,20,"Plain"
"HID248830",54.398325497345,19,"Mountain"
"HID248879",353.898347078877,10,"Mountain"
"HID248889",167.074661681257,4,"Tonle Sap"
"HID248970",169.334386611636,5,"Mountain"
"HID248973",193.971339418861,3,"Plain"
"HID249012",155.931267142893,13,"Mountain"
"HID249065",75.5518980988527,4,"Tonle Sap"
"HID249140",103.007606478253,20,"Plain"
"HID249180",69.5263829384353,8,"Plain"
"HID249209",238.316517981897,25,"Plain"
"HID249326",89.2281299359247,1,"Tonle Sap"
"HID249367",28.8538503105866,23,"Coastal"
"HID249408",53.4037827608692,3,"Plain"
"HID249474",207.976243941295,14,"Plain"
"HID249634",97.4472941515846,7,"Coastal"
"HID249677",166.148547141356,4,"Tonle Sap"
"HID249693",142.232300172556,20,"Plain"
"HID249707",27.5302791954221,23,"Coastal"
"HID249760",78.9359685042937,5,"Mountain"
"HID249878",70.2739000779221,9,"Coastal"
"HID249910",21.3911587713299,24,"Tonle Sap"
"HID249929",59.7322361662486,15,"Tonle Sap"
"HID249938",351.084376209113,21,"Plain"
"HID249964",102.032107343019,4,"Tonle Sap"
"HID250027",52.4678677473906,21,"Plain"
"HID250033",139.241176326571,17,"Tonle Sap"
"HID250057",193.685187366129,3,"Plain"
"HID250145",151.821519033793,5,"Mountain"
"HID250261",82.9200245939457,8,"Plain"
"HID250407",77.6796697366704,10,"Mountain"
"HID250457",89.0127652310937,2,"Tonle Sap"
"HID250543",75.755510048357,13,"Mountain"
"HID250576",118.934334028878,6,"Tonle Sap"
"HID250686",110.889839738732,4,"Tonle Sap"
"HID250727",146.515606227301,3,"Plain"
"HID250729",104.482483704739,15,"Tonle Sap"
"HID250791",274.498881765644,1,"Tonle Sap"
"HID250816",238.316517981897,25,"Plain"
"HID250825",236.358447155545,4,"Tonle Sap"
"HID250957",155.274760640826,5,"Mountain"
"HID251007",162.287085147674,14,"Plain"
"HID251083",15.8950800698159,24,"Tonle Sap"
"HID251085",128.787378607933,6,"Tonle Sap"
"HID251222",315.187019147015,19,"Mountain"
"HID251277",32.919258930798,24,"Tonle Sap"
"HID251284",137.346276075987,25,"Plain"
"HID251368",165.103675076839,5,"Mountain"
"HID251374",167.592113693463,15,"Tonle Sap"
"HID251390",74.1300553610726,21,"Plain"
"HID251398",238.316517981897,25,"Plain"
"HID251400",146.258876018046,21,"Plain"
"HID251424",56.6275465490309,10,"Mountain"
"HID251597",192.387605436989,17,"Tonle Sap"
"HID251611",107.747141259948,20,"Plain"
"HID251668",272.059759324312,8,"Plain"
"HID251785",107.284755725351,7,"Coastal"
"HID251835",117.174437700854,13,"Mountain"
"HID251856",83.8720962941456,8,"Plain"
"HID251871",82.6236626420961,14,"Plain"
"HID251994",138.658469536398,21,"Plain"
"HID252019",98.1294938598208,1,"Tonle Sap"
"HID252110",184.743828495712,7,"Coastal"
"HID252474",89.5078096432252,4,"Tonle Sap"
"HID252611",157.197131659126,21,"Plain"
"HID252648",91.2274152357252,15,"Tonle Sap"
"HID252714",134.922727969981,5,"Mountain"
"HID252768",139.314317703866,5,"Mountain"
"HID252821",76.3729218297191,4,"Tonle Sap"
"HID252841",61.5816103808954,8,"Plain"
"HID252885",181.289342327736,7,"Coastal"
"HID252904",65.9000789948157,11,"Mountain"
"HID252918",509.177329341364,3,"Plain"
"HID252929",144.925304361765,16,"Mountain"
"HID252960",82.4154347037835,12,"Phnom Penh"
"HID253024",97.108160533119,3,"Plain"
"HID253146",183.150803244825,1,"Tonle Sap"
"HID253181",86.8634046617003,5,"Mountain"
"HID253213",150.157854525253,14,"Plain"
"HID253296",78.9359685042937,5,"Mountain"
"HID253355",91.0728413797368,5,"Mountain"
"HID253377",67.8597235578016,1,"Tonle Sap"
"HID253392",242.521132068835,2,"Tonle Sap"
"HID253421",84.7032733035317,8,"Plain"
"HID253429",90.1189407296156,7,"Coastal"
"HID253490",182.12678691706,5,"Mountain"
"HID253506",73.5002440922111,10,"Mountain"
"HID253661",265.073663018379,10,"Mountain"
"HID253705",114.24316980114,2,"Tonle Sap"
"HID253759",207.065992867844,17,"Tonle Sap"
"HID253927",142.655191386147,13,"Mountain"
"HID254004",70.4344699444642,12,"Phnom Penh"
"HID254011",72.0117607407593,5,"Mountain"
"HID254022",114.251044075036,3,"Plain"
"HID254097",208.406565068691,22,"Tonle Sap"
"HID254180",116.502368340529,3,"Plain"
"HID254268",233.743759149459,21,"Plain"
"HID254278",60.6743183447005,11,"Mountain"
"HID254281",122.783590630996,7,"Coastal"
"HID254307",87.1492271156671,16,"Mountain"
"HID254432",194.459578785211,21,"Plain"
"HID254548",143.120558973328,3,"Plain"
"HID254634",238.316517981897,25,"Plain"
"HID254755",166.148547141356,4,"Tonle Sap"
"HID254775",22.0195711911691,24,"Tonle Sap"
"HID254793",51.049681116028,7,"Coastal"
"HID254840",139.420152235647,5,"Mountain"
"HID254902",115.556533492567,10,"Mountain"
"HID254908",125.841328685754,2,"Tonle Sap"
"HID254943",39.4062100714106,3,"Plain"
"HID255039",160.169618589884,16,"Mountain"
"HID255067",59.8117423166688,14,"Plain"
"HID255097",151.332147922808,25,"Plain"
"HID255188",21.3911587713299,24,"Tonle Sap"
"HID255277",178.060511715298,7,"Coastal"
"HID255340",213.363852558755,17,"Tonle Sap"
"HID255499",193.462867789983,5,"Mountain"
"HID255597",97.3851273274865,18,"Coastal"
"HID255670",228.696754878722,3,"Plain"
"HID255708",61.5816103808954,8,"Plain"
"HID255748",87.4905206601735,20,"Plain"
"HID255750",91.0728413797368,5,"Mountain"
"HID255757",146.515606227301,3,"Plain"
"HID255898",48.9172603653583,8,"Plain"
"HID256070",302.994612161735,14,"Plain"
"HID256125",183.142667252464,8,"Plain"
"HID256166",84.2730898745136,25,"Plain"
"HID256262",176.885355552407,25,"Plain"
"HID256274",214.63551402847,15,"Tonle Sap"
"HID256295",84.642844859503,21,"Plain"
"HID256326",70.3023469491367,5,"Mountain"
"HID256366",246.106632994831,8,"Plain"
"HID256390",135.846704056405,1,"Tonle Sap"
"HID256530",32.4890510999132,25,"Plain"
"HID256539",196.121199068783,14,"Plain"
"HID256599",254.201391412048,15,"Tonle Sap"
"HID256678",56.9299444766409,21,"Plain"
"HID256974",115.556533492567,10,"Mountain"
"HID256985",67.4701853068683,10,"Mountain"
"HID257201",184.691291973826,14,"Plain"
"HID257300",200.980057604271,14,"Plain"
"HID257425",315.187019147015,19,"Mountain"
"HID257459",62.7661246938094,8,"Plain"
"HID257481",218.282474477907,25,"Plain"
"HID257508",209.502063372172,17,"Tonle Sap"
"HID257812",54.6296632618937,8,"Plain"
"HID257975",58.7119049782336,14,"Plain"
"HID258007",229.710361886694,2,"Tonle Sap"
"HID258076",145.998266630197,2,"Tonle Sap"
"HID258316",74.0058741897462,13,"Mountain"
"HID258377",157.16992480518,14,"Plain"
"HID258405",122.750319830075,19,"Mountain"
"HID258441",33.5993828435148,15,"Tonle Sap"
"HID258509",169.791314694752,6,"Tonle Sap"
"HID258547",160.534608400503,25,"Plain"
"HID258606",77.3920229543494,8,"Plain"
"HID258609",49.1096189423783,3,"Plain"
"HID258785",133.216638235003,7,"Coastal"
"HID258793",163.325670187715,16,"Mountain"
"HID258835",71.2392003681497,5,"Mountain"
"HID258888",237.361627278543,15,"Tonle Sap"
"HID258914",254.395362666209,17,"Tonle Sap"
"HID258974",75.7065119598527,3,"Plain"
"HID258978",53.7067856091236,8,"Plain"
"HID259097",193.710488014044,5,"Mountain"
"HID259144",40.1321685304149,7,"Coastal"
"HID259169",92.5184420365578,5,"Mountain"
"HID259272",209.685276103708,7,"Coastal"
"HID259341",149.215642350617,14,"Plain"
"HID259508",131.680987603034,21,"Plain"
"HID259605",28.5627368984588,9,"Coastal"
"HID259606",121.871683770829,4,"Tonle Sap"
"HID259676",46.4311634494363,2,"Tonle Sap"
"HID259843",265.10868198756,14,"Plain"
"HID259888",169.723207603056,13,"Mountain"
"HID259924",96.0876093839403,16,"Mountain"
"HID259966",154.162561522081,17,"Tonle Sap"
"HID259994",239.296234749773,20,"Plain"
"HID260014",200.081469991578,3,"Plain"
"HID260031",183.518283768265,14,"Plain"
"HID260042",89.052590410714,2,"Tonle Sap"
"HID260084",214.446555497673,25,"Plain"
"HID260120",67.7279591894739,25,"Plain"
"HID260139",80.2747740621267,12,"Phnom Penh"
"HID260141",218.965977109848,25,"Plain"
"HID260155",122.936957191832,16,"Mountain"
"HID260179",68.3119304910438,17,"Tonle Sap"
"HID260404",148.87504142786,14,"Plain"
"HID260423",171.884595461856,2,"Tonle Sap"
"HID260427",180.874084315352,21,"Plain"
"HID260618",109.358053012944,2,"Tonle Sap"
"HID260737",206.595730105755,14,"Plain"
"HID260808",59.8117423166688,14,"Plain"
"HID260824",123.834949070103,5,"Mountain"
"HID260852",213.280036469585,6,"Tonle Sap"
"HID260912",75.7065119598527,3,"Plain"
"HID261103",167.074661681257,4,"Tonle Sap"
"HID261206",33.648119016627,23,"Coastal"
"HID261207",263.748708737675,7,"Coastal"
"HID261320",201.989114873545,25,"Plain"
"HID261446",188.216537928325,4,"Tonle Sap"
"HID261461",108.259804932325,8,"Plain"
"HID261463",168.391408234107,25,"Plain"
"HID261529",139.314317703866,5,"Mountain"
"HID261534",98.0698854852323,21,"Plain"
"HID261542",100.236563054227,21,"Plain"
"HID261638",223.983243547066,22,"Tonle Sap"
